pid,found,majorcat,school,college_area,sex,age,graduy,gradum,industry,occupation,firm_size2,firm_size,firm_type,job_status,worktime1,worktime2,worktime3,income,health_insur,employ_insur,labor_union,labor_union2,gpa,leave_of_absence,graduate_college,arba,language_train,job_train,certification,birth_area,living_area,faedu,maedu,pre_parent_income,parent_income,military,weight,year,col_code,experience,colcode_2,elite_college,edu,general_highschool,transfer,career_ready,college_satisfaction,stem_major,lnincome,worktime,hourly_income,ln_hourly_income,lnworktime
58458,3,7,1,4,1,25.41666666666667,2014,2,42,5,1,1,4,1,54,0,0,168.95155,1,1,2,,3.5,1,,1,2,2,1,4,4,6,6,6,3,1,22.5555991973001,14,73133000,38,731330,0,0,0,0,3,4.7142859,0,5.129612,54,7276.1221,8.8923531,3.9889841
58464,3,7,1,11,1,26.33333333333333,2013,8,46,7,1,1,1,1,40,10,0,211.18944,1,1,2,,3.2,1,,2,2,2,2,8,8,4,4,5,5,1,24.0171821639685,14,73130000,19,731300,0,0,1,0,0,2.7142856,0,5.3527555,50,9822.7646,9.1924582,3.9120231
58480,3,7,1,3,1,25.16666666666667,2014,2,42,1,1,1,1,1,48,0,0,126.71366,1,1,2,,3.5,1,,2,2,2,2,3,3,4,4,1,1,1,31.4050711305026,14,73034000,20,730340,0,0,0,0,0,3.5714285,0,4.8419299,48,6139.2275,8.7224541,3.871201
58484,3,7,1,3,1,28.08333333333333,2014,2,58,2,2,2,1,1,45,5,0,211.18944,1,1,2,,3.9,1,,2,2,2,1,3,14,4,4,4,3,1,29.1371043287465,14,73104000,19,731040,0,0,1,0,2,4.1428571,0,5.3527555,50,9822.7646,9.1924582,3.9120231
58494,3,7,1,7,1,24.5,2014,2,47,1,9,9,1,2,40,0,0,129.8815,2,2,3,,4,1,,1,2,2,1,7,7,4,4,4,4,1,27.4625005360423,14,73108000,8,731080,0,0,1,0,4,4.2857141,0,4.8666224,40,7551.25,8.9294682,3.6888795
58496,3,7,1,14,2,22.5,2014,2,75,1,8,5,1,1,50,5,2,126.71366,1,1,2,,4.3,2,,1,2,2,1,5,9,6,4,5,6,0,41.7913592753107,14,73001000,19,730010,0,0,1,0,4,3.5714285,0,4.8419299,57,5169.876,8.5506039,4.0430512
58507,3,7,1,14,1,25.08333333333333,2014,2,31,9,6,6,1,1,60,0,0,351.6304,1,1,3,,3.8,1,,2,2,2,2,13,1,6,4,4,4,1,27.3947203916722,14,73032000,18,730320,0,0,1,0,3,1.8571428,0,5.8625808,60,13629.085,9.5199614,4.0943446
58524,3,7,1,1,2,23.08333333333333,2014,2,85,1,8,8,6,1,40,0,0,137.27313,1,1,2,,3.8,2,,2,2,2,2,5,1,6,6,5,5,0,15.0591498162445,14,73141000,9,731410,0,0,1,0,3,2.8571429,0,4.9219728,40,7980.9961,8.9848185,3.6888795
58529,3,7,1,8,2,21.83333333333333,2014,2,33,1,3,3,1,1,40,0,0,253.42732,1,1,2,,3.4,2,,2,2,2,1,1,8,4,4,5,5,0,16.3031022968616,14,73070000,7,730700,0,0,1,0,2,3.4285715,0,5.5350771,40,14734.146,9.5979233,3.6888795
58531,3,7,1,8,2,22.83333333333333,2014,2,46,1,7,6,1,1,40,5,0,168.95155,1,1,2,,3.5,2,,2,2,2,1,5,5,6,4,8,8,0,16.3031022968616,14,73070000,17,730700,0,0,1,0,1,3.4285715,0,5.129612,45,8731.3467,9.0746746,3.8066626
58557,3,7,1,3,2,21.91666666666667,2014,2,33,9,3,3,1,1,45,5,1,171.06345,1,1,2,,4.2,2,,1,2,2,2,9,1,4,4,5,5,0,16.345531895251,14,73036000,18,730360,0,0,1,0,5,3.4285715,0,5.1420345,51,7800.4307,8.9619341,3.9318256
58563,3,7,1,1,1,27.16666666666667,2014,2,91,6,1,1,1,2,16,0,0,42.237888,2,2,2,,4.2,1,,2,2,1,2,8,8,4,4,3,3,1,9.259555874483739,14,73112000,7.5,731120,0,0,1,0,2,3.2857144,0,3.7433176,16,6139.228,8.7224541,2.7725887
58564,3,7,1,1,1,24.41666666666667,2014,2,59,5,2,2,1,1,40,0,0,126.71366,2,2,2,,4.2,1,,1,2,2,1,1,1,4,4,4,4,1,9.259555874483739,14,73112000,8.5,731120,0,0,1,0,0,3.8571429,0,4.8419299,40,7367.0732,8.9047756,3.6888795
58583,3,7,1,8,1,25.91666666666667,2014,2,58,5,6,5,1,1,40,6,0,316.78415,1,1,2,,3.8,1,,1,1,2,1,1,1,6,4,7,7,1,12.8982671074179,14,73089000,7,730890,0,0,1,0,0,3.5714285,0,5.7582207,46,16015.377,9.6813049,3.8286414
58600,3,7,1,8,2,23.91666666666667,2014,2,56,6,2,2,1,2,40,0,0,116.15419,2,2,2,,3.4,1,,1,2,2,1,12,1,4,4,3,0,0,11.782768314105,14,73131000,2,731310,0,0,0,0,5,3,0,4.7549186,40,6753.1504,8.8177643,3.6888795
58602,3,7,1,8,2,23.91666666666667,2014,2,59,5,6,6,1,1,40,10,0,176.34319,1,1,2,,4.2,2,,1,2,2,2,5,5,4,4,4,3,0,11.782768314105,14,73131000,25,731310,0,0,1,0,1,5,0,5.1724319,50,8202.0088,9.0121346,3.9120231
58606,3,7,1,8,1,26,2014,2,90,5,2,2,1,2,40,5,1,158.39207,2,2,2,,4,1,,1,2,2,1,11,1,6,6,4,5,1,11.1797836541081,14,73131000,8,731310,0,0,1,0,1,4.7142859,0,5.0650735,46,8007.6885,8.9881573,3.8286414
58622,3,7,1,1,2,22.41666666666667,2014,2,75,1,9,6,1,1,40,0,0,168.95155,1,1,2,,3.8,2,,2,2,2,2,5,1,4,4,3,3,0,22.4637978697983,14,73088000,10,730880,0,0,1,0,5,3.8571429,0,5.129612,40,9822.7646,9.1924582,3.6888795
58642,3,7,1,8,1,23.83333333333333,2014,2,75,1,6,6,1,1,40,0,0,158.39207,1,1,2,,3.9,1,,2,2,2,1,8,1,4,4,5,4,1,25.5738631778416,14,73017000,9,730170,0,0,1,0,1,3.5714285,0,5.0650735,40,9208.8418,9.1279192,3.6888795
58652,3,7,1,8,2,22.16666666666667,2014,2,47,6,4,4,1,1,40,10,0,147.83261,1,1,2,,3.6,2,,1,2,2,2,8,8,4,5,5,5,0,27.4940818733379,14,73030000,15,730300,0,0,1,0,3,2,0,4.9960804,50,6875.9355,8.835783,3.9120231
58672,3,7,1,8,2,22.25,2014,2,28,1,2,2,1,1,45,0,0,137.27313,1,1,2,,3.8,2,,2,2,2,1,5,5,5,5,5,6,0,25.5726121351707,14,73070000,21,730700,0,0,1,0,4,4,0,4.9219728,45,7094.2188,8.8670359,3.8066626
58676,3,7,1,8,1,26,2014,2,56,6,1,1,1,2,36,12,4,126.71366,2,2,2,,3.6,1,,1,2,2,2,1,16,6,4,4,3,1,22.4575586744052,14,73077000,7,730770,0,0,1,0,0,4.2857141,0,4.8419299,52,5666.9795,8.6424112,3.9512436
58689,3,7,1,8,1,24.08333333333333,2014,2,75,5,6,6,2,2,45,2,0,137.27313,1,1,1,1,4.2,1,,1,2,2,2,5,5,6,4,5,5,1,25.7464100564432,14,73107000,17,731070,0,0,1,0,3,4,0,4.9219728,47,6792.3369,8.8235502,3.8501475
58713,3,7,1,3,2,23.5,2013,8,42,1,1,1,1,1,42,0,0,126.71366,1,1,2,,3.6,2,,1,2,1,1,3,3,6,4,3,3,0,27.5642880039261,14,73101000,7,731010,0,0,1,0,2,3,0,4.8419299,42,7016.2603,8.8559856,3.7376697
58715,3,7,1,14,1,23.91666666666667,2014,2,42,5,3,3,1,1,40,8,4,158.39207,1,3,2,,3.2,1,,2,2,2,2,3,3,4,4,4,4,1,17.2321892939555,14,73021000,3,730210,0,0,0,0,0,3,0,5.0650735,52,7083.7241,8.8655548,3.9512436
58717,3,7,1,14,2,27.16666666666667,2014,2,20,5,5,5,1,1,40,0,0,211.18944,3,3,3,,3.5,2,,2,1,2,1,14,14,6,6,3,4,0,24.9386801189297,14,73021000,17,730210,0,0,1,0,0,3.4285715,0,5.3527555,40,12278.456,9.4156017,3.6888795
58722,3,7,1,1,2,26.5,2013,8,29,1,6,6,1,1,40,0,0,158.39207,1,1,3,,3,2,,1,2,2,1,8,5,4,5,3,3,0,77.72284715898149,14,73061000,23,730610,0,0,1,0,0,4,0,5.0650735,40,9208.8418,9.1279192,3.6888795
58728,3,7,1,1,2,22.33333333333333,2014,2,96,6,1,1,1,1,48,2,0,147.83261,1,1,2,,4.2,2,,2,2,2,1,8,8,4,4,6,6,0,88.0750829115661,14,73071000,19,730710,0,0,1,0,2,4,0,4.9960804,50,6875.9355,8.835783,3.9120231
58729,3,7,1,1,2,22.5,2014,2,86,6,3,3,1,1,40,3,0,137.27313,1,1,1,2,3.5,2,,1,2,2,1,8,8,4,4,5,5,0,88.0750829115661,14,73071000,19,730710,0,0,0,0,1,3.5714285,0,4.9219728,43,7424.1826,8.9124975,3.7612002
58744,3,7,1,8,2,21.58333333333333,2014,2,47,7,,1,1,1,48,0,0,158.39207,1,1,1,1,3,2,,2,2,2,1,1,1,4,4,5,5,0,90.0840371182764,14,73040000,38,730400,0,0,1,0,1,4,0,5.0650735,48,7674.0347,8.9455976,3.871201
58760,3,7,1,8,1,25.08333333333333,2014,2,46,8,9,9,1,1,40,10,0,179.51102,3,3,2,,3.8,1,,1,2,2,1,1,1,4,4,6,6,1,86.4651832141154,14,73096000,7.5,730960,0,0,1,0,0,3.2857144,0,5.1902366,50,8349.3496,9.0299387,3.9120231
58769,3,7,1,8,2,22.83333333333333,2013,8,47,7,1,1,1,1,45,0,0,142.55287,1,1,3,,3,2,,2,2,2,1,11,8,6,4,4,4,0,95.7345707278858,14,73106000,23,731060,0,0,1,0,0,3,0,4.959713,45,7367.0732,8.9047756,3.8066626
58774,3,7,1,8,2,22.91666666666667,2014,2,47,7,5,2,4,1,40,0,0,190.0705,1,1,2,,3,1,,2,2,2,1,9,5,4,4,4,4,0,92.63325644031291,14,73107000,21,731070,0,0,1,0,3,3.2857144,0,5.247395,40,11050.61,9.3102407,3.6888795
58779,3,7,1,8,2,24.16666666666667,2014,2,20,5,2,2,1,1,40,1,0,158.39207,1,1,2,,3.8,2,,1,2,2,1,8,8,4,4,5,5,0,78.3763339748722,14,73131000,8,731310,0,0,1,0,5,3.4285715,0,5.0650735,41,8984.2354,9.1032267,3.713572
58803,3,7,1,10,1,23.75,2014,2,96,6,4,4,1,1,60,0,0,126.71366,1,1,2,,3,1,,1,2,2,2,10,10,4,4,3,3,1,50.4582591012904,14,73134000,18,731340,0,0,0,0,0,3.5714285,0,4.8419299,60,4911.3823,8.4993105,4.0943446
58838,3,7,1,3,2,22.25,2014,2,96,6,3,3,1,1,60,0,0,200.62996,2,2,2,,3.9,2,,2,2,2,1,14,3,5,6,5,5,0,89.923779768855,14,73033000,15,730330,0,0,1,0,5,4,0,5.3014622,60,7776.355,8.9588432,4.0943446
58868,3,7,1,6,2,21.66666666666667,2014,2,96,1,8,4,1,1,50,0,0,126.71366,2,2,2,,3.9,2,,2,2,2,1,13,6,4,4,5,5,0,104.350955419922,14,73020000,22,730200,0,0,1,0,4,3.5714285,0,4.8419299,50,5893.6587,8.681632,3.9120231
58892,3,7,1,1,2,22.16666666666667,2014,2,91,4,9,8,1,2,40,10,1,190.0705,1,1,1,2,4.3,2,,1,2,2,1,15,8,6,6,5,5,0,54.7649661887998,14,73088000,4,730880,0,0,0,0,1,2.8571429,0,5.247395,51,8667.1455,9.0672951,3.9318256
58950,3,7,1,10,1,24.5,2014,2,85,5,1,1,1,1,40,0,0,211.18944,2,2,2,,3.6,1,,1,2,2,1,10,10,4,4,3,2,1,36.3714133209306,14,73039000,12,730390,0,0,0,0,0,3.5714285,0,5.3527555,40,12278.456,9.4156017,3.6888795
58956,3,7,1,11,1,23.83333333333333,2014,2,75,6,,3,2,1,40,0,0,126.71366,2,2,2,,3.7,1,,1,2,2,1,1,1,4,4,5,5,1,32.9254359338263,14,73090000,9,730900,0,0,0,0,2,2.5714285,0,4.8419299,40,7367.0732,8.9047756,3.6888795
58960,3,7,1,2,1,24.91666666666667,2014,2,84,3,9,9,5,1,64,0,0,351.6304,1,2,2,,4,1,,2,2,2,1,2,2,3,4,4,3,1,42.141808169837,14,73005000,32,730050,0,0,1,0,1,2.2857144,0,5.8625808,64,12777.268,9.4554234,4.1588831
58961,3,7,1,2,1,22.08333333333333,2014,2,84,3,9,6,5,1,40,3,4,168.95155,2,2,2,,4.03,2,,1,2,2,1,2,1,7,7,4,4,1,41.6474224309183,14,73049000,18,730490,0,0,1,0,5,2,0,5.129612,47,8359.7998,9.0311899,3.8501475
58991,3,7,1,15,2,22.41666666666667,2014,2,85,1,5,5,6,2,40,2,2,126.71366,1,1,3,,3.9,2,,2,2,2,1,2,15,4,4,4,4,0,55.1015084676556,14,73097000,19,730970,0,0,0,0,0,3.8571429,0,4.8419299,44,6697.3394,8.8094654,3.7841897
59000,3,7,1,12,2,24.5,2014,2,91,5,6,6,1,1,30,0,0,211.18944,1,1,2,,3.2,2,,2,2,2,1,6,8,4,4,5,5,0,72.096873944788,14,73117000,19,731170,0,0,1,0,2,2.2857144,0,5.3527555,30,16371.274,9.7032833,3.4011974
59043,3,7,1,8,1,27.66666666666667,2014,2,59,5,6,6,1,1,40,0,0,168.95155,1,1,2,,4.5,1,,1,2,2,2,8,1,4,4,5,5,1,24.3036671493495,14,73077000,10,730770,0,0,1,0,2,3.8571429,0,5.129612,40,9822.7646,9.1924582,3.6888795
59052,3,7,1,8,1,27.08333333333333,2014,2,47,1,9,8,4,2,40,0,0,126.71366,1,1,3,,3.5,1,,1,2,2,2,5,5,6,6,6,6,1,26.7082936559061,14,73085000,3,730850,0,0,1,0,1,4.1428571,0,4.8419299,40,7367.0732,8.9047756,3.6888795
59056,3,7,1,8,1,23.91666666666667,2014,2,26,9,9,9,1,1,40,0,0,263.98679,1,1,2,,3.5,1,,2,2,2,2,1,8,4,4,4,4,1,26.7449484104406,14,73114000,22,731140,0,0,1,0,1,3.7142856,0,5.5758991,40,15348.069,9.6387453,3.6888795
59061,3,7,1,8,2,22.75,2014,2,70,1,2,2,1,2,35,0,0,84.475777,3,3,2,,3,2,,1,2,2,2,1,1,4,4,3,3,0,24.8460812121108,14,73131000,33.666668,731310,0,0,0,0,3,4.2857141,0,4.4364648,35,5613.0083,8.6328421,3.5553482
59067,3,7,1,2,1,25.16666666666667,2014,2,95,9,3,3,1,2,66,4,3,179.51102,1,1,3,,3.5,1,,2,2,2,2,2,3,4,4,4,4,1,19.8668581932899,14,73067000,2,730670,0,0,1,0,0,4,0,5.1902366,73,5718.7324,8.6515026,4.2904596
59083,3,7,1,1,1,28.41666666666667,2014,2,85,3,1,1,8,5,12,0,0,73.916306,2,2,2,,4,2,,1,2,2,1,1,8,6,6,3,3,1,22.4575825295736,14,73061000,19,730610,0,0,1,0,0,2.7142856,0,4.3029332,12,14324.865,9.5697517,2.4849067
59105,3,7,1,8,1,25.66666666666667,2014,2,85,3,2,2,1,1,40,0,0,158.39207,1,1,2,,3.4,1,,2,2,2,2,8,8,4,4,4,5,1,29.7326886925923,14,73077000,16,730770,0,0,1,0,0,3.1428571,0,5.0650735,40,9208.8418,9.1279192,3.6888795
59107,3,7,1,8,2,22.58333333333333,2014,2,85,3,3,3,1,2,8,0,0,52.797359,2,2,2,,4.2,2,,1,2,2,1,7,8,6,5,6,6,0,31.3363293118357,14,73077000,3,730770,0,0,0,0,2,1.7142857,0,3.9664612,8,15348.069,9.6387453,2.0794415
59109,3,7,1,8,2,23.41666666666667,2014,2,85,3,,,1,2,5,0,0,42.237888,3,3,2,,4.3,2,,1,2,2,2,9,8,5,5,3,2,0,34.7465505018677,14,73084000,10,730840,0,0,1,0,4,4.7142859,0,3.7433176,5,19645.529,9.8856049,1.6094379
59111,3,7,1,8,2,21.91666666666667,2014,2,26,1,7,7,1,1,40,0,0,211.18944,1,1,2,,3.75,2,,1,2,2,1,8,8,6,6,7,7,0,34.7465505018677,14,73084000,16,730840,0,0,1,0,0,3.8571429,0,5.3527555,40,12278.456,9.4156017,3.6888795
59113,3,7,1,8,1,24,2014,2,85,3,2,2,1,2,11,0,0,52.797359,2,2,2,,4,1,,1,2,2,2,12,8,6,4,3,3,1,32.6744674333066,14,73085000,5.5,730850,0,0,1,0,0,2,0,3.9664612,11,11162.232,9.3202915,2.3978953
59134,3,7,1,11,2,22.41666666666667,2014,2,56,6,,2,1,2,28,0,0,73.916306,1,1,2,,4.2,2,,1,2,1,1,14,1,5,4,3,2,0,34.9610373934447,14,73130000,6.5,731300,0,0,1,0,0,2.7142856,0,4.3029332,28,6139.228,8.7224541,3.3322046
59146,3,7,1,2,2,21.66666666666667,2014,2,75,1,6,5,1,1,40,0,0,190.0705,1,1,3,,3,2,,1,2,2,1,2,2,4,3,6,6,0,31.2026372594817,14,73148000,11,731480,0,0,1,0,0,3.5714285,0,5.247395,40,11050.61,9.3102407,3.6888795
59471,3,1,2,1,2,25.66666666666667,2014,2,85,3,1,1,1,3,20,0,0,84.475777,2,2,2,,3,1,,1,2,1,2,9,1,4,4,3,3,0,24.1894212381074,14,53040000,6.5,530400,0,1,1,0,3,3.4285715,0,4.4364648,20,9822.7646,9.1924582,2.9957323
59487,3,1,2,1,2,26.66666666666667,2013,8,46,1,9,9,1,1,40,15,0,307.28064,1,1,3,,4,1,,1,2,2,2,1,1,4,4,4,4,0,25.3873887587824,14,53067000,21,530670,1,2,1,0,1,4.2857141,0,5.7277613,55,12992.839,9.4721537,4.0073333
59501,3,1,2,1,2,25,2014,2,85,3,2,2,1,2,6,0,0,73.916306,2,2,2,,3.7,2,,2,2,2,2,1,1,7,5,3,3,0,24.9322276144344,14,53091000,7,530910,1,2,1,0,0,3.4285715,0,4.3029332,6,28649.73,10.262899,1.7917595
59502,3,1,2,1,2,23.16666666666667,2014,2,58,5,9,7,1,1,40,15,4,295.66522,1,1,2,,3.8,2,,2,1,2,2,1,1,7,6,8,8,0,24.9322276144344,14,53091000,21,530910,1,2,1,0,0,3.4285715,0,5.6892276,59,11654.128,9.3634157,4.0775375
59507,3,1,2,1,2,24.41666666666667,2014,2,85,1,7,7,6,2,40,6,0,116.15419,1,1,1,3,3.2,2,,1,2,2,2,1,1,5,4,4,4,0,26.1284157512633,14,53120000,8,531200,1,2,1,0,2,4.1428571,0,4.7549186,46,5872.3047,8.6780024,3.8286414
59523,3,1,2,8,1,26.33333333333333,2014,2,75,7,,,1,3,16,0,0,52.797359,2,2,2,,4.1,1,,1,2,2,1,1,8,4,4,3,3,1,21.7568376119149,14,53065000,32,530650,0,1,1,0,2,4.5714288,0,3.9664612,16,7674.0347,8.9455976,2.7725887
59526,3,1,2,8,2,25.08333333333333,2014,2,85,1,9,3,6,1,40,0,0,190.0705,1,1,1,2,4.2,1,,2,2,2,1,10,8,7,5,4,4,0,28.8329013312015,14,53072000,13,530720,0,1,1,0,1,1.4285715,0,5.247395,40,11050.61,9.3102407,3.6888795
59546,3,1,2,4,1,28.25,2013,8,61,7,9,4,1,1,40,0,0,179.51102,1,1,1,1,3.8,1,,1,2,2,2,1,4,3,2,4,4,1,21.0053091330644,14,53050000,14,530500,0,1,1,0,2,3.7142856,0,5.1902366,40,10436.688,9.2530823,3.6888795
59549,3,1,2,4,2,23.66666666666667,2014,2,85,1,7,7,1,2,40,0,0,158.39207,1,1,2,,3.7,2,,1,2,2,2,4,4,4,4,3,3,0,31.1977946728848,14,53051000,18,530510,0,1,1,0,1,4,0,5.0650735,40,9208.8418,9.1279192,3.6888795
59551,1,1,2,10,2,26.08333333333333,2013,8,85,1,3,3,5,1,40,0,0,158.39207,1,2,2,,3.7,1,,1,2,2,1,1,10,4,4,5,5,0,29.257103242498,14,51021000,19,510210,1,2,1,0,0,2.2857144,0,5.0650735,40,9208.8418,9.1279192,3.6888795
59553,3,1,2,10,1,24.16666666666667,2014,2,84,3,,,5,1,40,15,8,190.0705,1,1,2,,4.25,2,,1,1,2,1,8,17,6,4,5,3,1,21.4948544457557,14,53006000,18,530061,0,1,1,0,4,4,0,5.247395,63,7016.2603,8.8559856,4.1431346
59567,3,1,2,11,2,25.25,2014,2,75,1,3,3,1,1,40,1,0,175.28723,1,1,2,,3.2,2,,1,2,2,2,5,5,6,4,5,6,0,31.1088544533498,14,53119000,16,531190,0,1,1,0,1,2.5714285,0,5.1664262,41,9942.5547,9.2045794,3.713572
59572,3,1,2,2,2,25.83333333333333,2014,2,85,3,3,3,1,1,40,0,0,211.18944,2,2,3,,3.6,1,,2,1,2,2,2,2,4,4,5,6,0,29.0886262226266,14,53012000,13,530120,0,1,1,0,1,4.2857141,0,5.3527555,40,12278.456,9.4156017,3.6888795
59574,3,1,2,2,1,26.75,2013,8,41,1,8,6,1,1,40,2,0,325.23172,3,3,3,,3.6,1,,2,2,2,2,2,1,4,4,3,4,1,22.7911484655614,14,53045000,6,530450,0,1,1,0,0,3,0,5.7845378,42,18008.4,9.7985935,3.7376697
59590,1,1,2,14,1,24.41666666666667,2014,2,84,3,9,9,5,1,48,0,0,211.18944,1,2,2,,3,2,,1,2,1,2,2,14,4,4,1,1,1,23.9937955388114,14,51014000,18,510140,0,1,1,0,0,4.1428571,0,5.3527555,48,10232.047,9.2332802,3.871201
59642,3,1,2,8,1,26.91666666666667,2014,2,46,7,8,8,2,1,40,10,0,246.03569,1,1,1,2,3.4,1,,1,1,2,2,8,1,6,6,7,0,1,26.7543503708269,14,53003000,15,530030,1,2,1,0,1,2.8571429,0,5.5054765,50,11443.521,9.3451786,3.9120231
59649,3,1,2,8,2,25.16666666666667,2014,2,55,7,6,6,1,1,40,1,8,211.18944,2,2,2,,4,1,,1,2,2,1,12,4,2,4,4,5,0,32.111236388359,14,53065000,11,530650,0,1,1,0,0,3.2857144,0,5.3527555,49,10023.229,9.2126608,3.8918202
59662,1,1,2,4,2,24.66666666666667,2014,2,87,3,3,3,3,1,40,0,0,126.71366,1,1,3,,4,1,,2,1,2,1,4,4,5,5,4,4,0,36.0599231624412,14,61200000,60,612000,0,1,1,0,1,4,0,4.8419299,40,7367.0732,8.9047756,3.6888795
59711,3,1,2,14,2,26.75,2014,2,41,1,6,4,1,1,40,5,0,200.62996,1,1,2,,3.5,1,,1,1,2,2,3,3,6,5,5,5,0,35.2131425485488,14,53081000,19,530810,0,1,1,0,0,3.8571429,0,5.3014622,45,10368.474,9.2465248,3.8066626
59714,3,1,2,15,1,28.33333333333333,2014,2,29,1,5,5,1,1,40,0,0,211.18944,2,2,2,,4.4,1,,1,2,2,1,15,15,4,4,3,3,1,27.7757962431961,14,53092000,21,530920,0,1,1,0,0,3,0,5.3527555,40,12278.456,9.4156017,3.6888795
59721,1,1,2,12,2,24.41666666666667,2014,2,75,1,2,2,1,1,40,10,2,158.39207,1,1,2,,3.5,2,,1,1,2,1,9,1,4,4,6,5,0,36.3473132989565,14,51006000,7,510060,0,1,1,0,4,3.1428571,0,5.0650735,52,7083.7241,8.8655548,3.9512436
59738,3,1,2,1,1,28.75,2013,8,24,7,6,6,1,1,40,5,1,221.7489,1,1,2,,3.7,1,,2,1,2,1,1,1,4,4,4,5,1,28.1572358603888,14,53041000,5.5,530410,1,2,1,0,2,3.8571429,0,5.4015455,46,11210.764,9.3246298,3.8286414
59748,3,1,2,1,2,25.91666666666667,2014,2,84,1,4,2,4,1,40,0,0,179.51102,1,1,2,,3.8,1,,1,1,2,1,1,1,4,2,7,7,0,30.248706365888,14,53066000,18,530660,0,1,1,0,0,3.5714285,0,5.1902366,40,10436.688,9.2530823,3.6888795
59756,3,1,2,1,2,26.25,2014,2,58,7,5,5,1,1,50,6,8,246.03569,1,1,2,,3.7,2,,1,1,1,1,1,1,7,6,4,5,0,30.4605055069172,14,53073000,5,530730,1,2,1,0,4,3,0,5.5054765,64,8940.25,9.0983191,4.1588831
59766,1,1,2,5,2,25.66666666666667,2014,2,85,3,2,2,1,1,40,0,0,168.95155,1,1,2,,3.7,1,,1,1,2,2,1,5,6,6,4,4,0,36.1951106450814,14,52002000,18,520020,1,2,1,0,6,2.8571429,0,5.129612,40,9822.7646,9.1924582,3.6888795
59788,1,1,2,4,2,24.91666666666667,2013,8,85,3,9,5,1,1,40,5,0,263.98679,2,2,2,,3.5,1,,2,1,2,2,3,1,4,4,7,7,0,36.4837183602586,14,51020000,6,510200,1,2,1,0,2,3.1428571,0,5.5758991,45,13642.728,9.5209618,3.8066626
59800,1,1,2,11,2,27.25,2014,2,85,1,9,9,6,1,40,0,0,211.18944,1,1,2,,3.9,1,,1,1,1,1,4,4,6,4,8,5,0,38.4451848955708,14,51005000,6.5,510050,1,2,1,0,2,3.5714285,0,5.3527555,40,12278.456,9.4156017,3.6888795
59811,3,1,2,11,2,24.75,2014,2,72,2,8,8,1,1,40,16,2,307.28064,1,1,3,,3.6,1,,1,2,1,1,8,8,6,4,3,5,0,35.277655196353,14,53129000,10.5,531290,0,1,1,0,2,3.2857144,0,5.7277613,58,12320.796,9.4190435,4.0604429
59821,3,1,2,2,2,25.5,2014,2,85,1,9,9,6,1,35,2,0,158.39207,1,1,3,,3.5,2,,1,2,2,2,2,2,6,4,4,3,0,35.8859120150847,14,53045000,18,530450,0,1,1,0,0,3.4285715,0,5.0650735,37,9955.5039,9.2058811,3.6109178
59830,3,1,2,7,1,28.58333333333333,2014,2,10,1,9,9,1,1,40,10,0,263.98679,2,2,2,,4.1,1,,1,1,2,1,2,1,6,6,8,8,1,27.3473616439334,14,53087000,10,530870,0,1,1,0,0,2.7142856,0,5.5758991,50,12278.455,9.4156017,3.9120231
59845,1,1,2,6,1,24.16666666666667,2014,2,84,3,7,7,5,2,48,0,0,190.0705,1,1,2,,3.3,2,,1,2,2,2,6,14,6,5,6,6,1,25.0177625027618,14,51016000,18,510160,1,2,1,0,0,3.7142856,0,5.247395,48,9208.8418,9.1279192,3.871201
59856,1,1,2,13,1,28.75,2013,8,85,3,1,1,1,5,45,0,0,158.39207,2,2,2,,3,1,,1,2,2,2,13,13,7,3,4,4,1,24.3955010624098,14,51013000,23,510130,0,1,1,0,2,3.1428571,0,5.0650735,45,8185.6367,9.0101366,3.8066626
59898,3,1,2,2,1,26.83333333333333,2013,8,47,1,9,3,1,1,40,6,0,295.66522,1,1,1,1,4.4,1,,1,2,2,2,2,2,4,4,4,2,1,15.9265756682451,14,53053000,26,530530,0,1,1,0,1,3,0,5.6892276,46,14947.686,9.6123114,3.8286414
59904,3,1,2,1,2,27.5,2014,2,75,6,3,2,1,1,40,0,0,263.98679,1,1,2,,3.7,2,,1,2,2,2,1,1,6,4,5,5,0,48.1385706078319,14,53006000,20,530060,1,2,1,0,2,4.4285712,0,5.5758991,40,15348.069,9.6387453,3.6888795
59911,3,1,2,1,2,27.33333333333333,2013,8,35,1,9,9,3,1,40,5,0,242.86784,1,1,1,1,3.6,1,,1,2,1,1,1,13,6,6,6,6,0,48.0757844224963,14,53018000,22,530180,1,2,1,0,5,3.5714285,0,5.4925175,45,12551.31,9.4375801,3.8066626
59912,3,1,2,1,2,24.5,2013,8,46,7,9,9,1,1,40,0,0,369.58151,1,1,2,,3.9,1,,1,2,2,1,8,1,6,6,7,7,0,48.0757844224963,14,53018000,27,530180,1,2,1,0,2,4.2857141,0,5.9123712,40,21487.297,9.9752169,3.6888795
59931,3,1,2,1,2,25.66666666666667,2013,8,24,1,9,7,1,1,40,0,0,190.0705,1,1,2,,3,1,,1,2,2,1,1,8,4,4,6,5,0,49.8435775235189,14,53058000,28,530580,0,1,1,0,5,4,0,5.247395,40,11050.61,9.3102407,3.6888795
59939,3,1,2,1,2,27.41666666666667,2014,2,60,5,4,4,3,2,25,0,0,105.59472,2,2,3,,2.8,2,,1,2,2,1,1,1,4,4,3,3,0,45.732975115819,14,53068000,12,530680,1,2,1,1,3,3.2857144,0,4.6596084,25,9822.7646,9.1924582,3.2188759
